"2016 Form EIA-860 Data - Schedule 3, 'Solar Technology Data' (Operable Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
61060,Cypress Creek Renewables,60480,"Germantown Solar, LLC",NC,Forsyth,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.1,2.1,2.1,12,2015,,,,Y,,,,,,,20.0,2.1,Y,,,,,N,N, ,N, 
60234,"Williamston West Farm, LLC",60484,"Williamston West Farm, LLC",NC,Martin,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4.9,4.9,7,2016,,,,Y,,,,,,,20.0,4.9,Y,,,,,,N, ,N, 
60271,"Longboat Solar, LLC",60485,"Longboat Solar, LLC",CA,San Bernardino,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2016,,Y,,,,,,,,,0.0,26.0,Y,,,,,,N, ,N, 
60280,"River Road Solar, LLC",60487,"River Road Solar, LLC",NC,Hertford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,8,2016,,Y,,,,,,,,,0.0,7.0,Y,,,,,,N, ,N, 
60267,Hartz Solar Hamilton LLC,60489,Hamilton Solar-Crosswicks,NJ,Mercer,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2011,,,,Y,,,,,,,22.0,4.0,Y,,,,,,N, ,N, 
60267,Hartz Solar Hamilton LLC,60489,Hamilton Solar-Crosswicks,NJ,Mercer,PV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2011,,,,Y,,,,,,,22.0,4.6,Y,,,,,,N, ,N, 
60281,"Altus Power America Management, LLC",60492,Rail Trail,MA,Berkshire,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2016,,,,Y,,,,,,,25.0,2.8,Y,,,,,,N, ,Y,2.8
60281,"Altus Power America Management, LLC",60493,Rising Paper,MA,Berkshire,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,5,2016,,,,Y,,,,,,,15.0,3.3,Y,,,,,,N, ,Y,3.3
60281,"Altus Power America Management, LLC",60494,Hampden,MA,Hampden,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.2,3.2,3.2,7,2015,,,,Y,,,,,,,20.0,4.3,Y,,,,,,N, ,Y,4.3
60281,"Altus Power America Management, LLC",60495,Little Bay,RI,Providence,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,3,2014,,,,Y,,,,,,,14.0,1.5,Y,,,,,,N, ,N, 
60281,"Altus Power America Management, LLC",60496,MEBA,MD,Talbot,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,11,2014,,,,Y,,,,,,,20.0,2.0,Y,,,,,,Y,2.0,N, 
60263,"SR Skylark B, LLC",60497,SR Skylark B,CO,Weld,SKY B,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,9,2016,,Y,,,,,,,,, ,2.7,,Y,,,,,N, ,N, 
60281,"Altus Power America Management, LLC",60498,Shirley Water,MA,Middlesex,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,8,2016,,,,Y,,,,,,,15.0,2.6,Y,,,,,,N, ,Y,2.6
60268,Hartz Solar LLC,60499,Jefferson Avenue,NJ,Hudson,1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.7,1.7,1.1,12,2009,,,,Y,,,,,,,5.0,2.0,Y,,,,,,Y,2.0,N, 
60268,Hartz Solar LLC,60500,Westside Avenue,NJ,Hudson,1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,0.9,0.6,3,2011,,,,Y,,,,,,,10.0,1.1,Y,,,,,,Y,1.1,N, 
60268,Hartz Solar LLC,60501,Hartz Way,NJ,Hudson,1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,0.9,0.6,12,2010,,,,Y,,,,,,,10.0,1.1,Y,,,,,,Y,1.1,N, 
59462,"Heelstone Energy Holdings, LLC",60509,Valley Center,CA,San Diego,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,2.3,2.3,12,2016,,Y,,,,,,,,,0.0,3.0,Y,,,,,,N, ,N, 
60293,"DG Colorado Solar, LLC",60511,Clear Spring Ranch PV Project,CO,El Paso,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,10.0,10.0,10,2016,,Y,,,,,,,,, ,13.9,Y,,,,,,N, ,N, 
57081,"WGL Energy Systems, Inc",60514,Seminole,GA,Seminole,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.6,1.6,1.6,10,2014,,Y,,,,,,,,,30.0,2.0,Y,,,,,,Y,2.0,N, 
59462,"Heelstone Energy Holdings, LLC",60516,Granger,CA,San Diego,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,9,2016,,Y,,,,,,,,,0.0,3.9,Y,,,,,,N, ,N, 
7601,Green Mountain Power Corp,60518,Stafford Hill Solar,VT,Rutland,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,2.0,2.0,2.0,3,2015,,,,Y,,,,,,,0.0,2.0,Y,,,,,,N, ,, 
59380,"Enel Green Power NA, Inc.",60519,Albany Solar,MN,Stearns,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,10.0,10.0,12,2016,,Y,,,,,,,,, ,15.2,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60520,Annandale Solar,MN,Wright,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.0,6.0,6.0,12,2016,,Y,,,,,,,,, ,9.1,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60521,Atwater Solar,MN,Kandiyohi,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2016,,Y,,,,,,,,, ,5.9,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60522,Chisago Solar,MN,Chisago,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.5,6.5,6.5,12,2016,,Y,,N,,,,,,,60.0,9.6,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60523,Dodge Center Solar,MN,Dodge,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.5,6.5,6.5,12,2016,N,Y,,,,,,,,, ,9.9,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60524,Eastwood Solar,MN,Blue Earth,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.5,5.5,5.5,12,2016,,Y,,,,,,,,, ,8.2,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60525,Hastings Solar,MN,Dakota,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.5,4.5,4.5,12,2016,,Y,,,,,,,,, ,6.8,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60526,Lake Emily Solar,MN,Nicollet,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.5,4.5,4.5,12,2016,,Y,,,,,,,,, ,6.6,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60527,Lake Pulaski Solar,MN,Wright,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.5,7.5,7.5,12,2016,,Y,,,,,,,,, ,10.9,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60528,Lawrence Creek Solar,MN,Chisago,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2016,,Y,,,,,,,,, ,5.3,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60529,Montrose Solar,MN,Wright,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2016,,Y,,,,,,,,, ,5.0,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60530,Paynesville Solar,MN,Stearns,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,10.0,10.0,12,2016,,Y,,,,,,,,, ,15.2,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60531,Pine Island Solar,MN,Goodhue,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2016,,Y,,,,,,,,, ,6.5,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60532,Waseca Solar,MN,Waseca,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,10.0,10.0,12,2016,,Y,,,,,,,,, ,15.9,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60533,West Faribault Solar,MN,Rice,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.5,5.5,5.5,12,2016,,Y,,,,,,,,, ,7.9,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",60534,West Waconia Solar,MN,Carver,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,8.5,8.5,8.5,12,2016,,Y,,,,,,,,, ,12.2,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,60535,"Saluda Solar, LLC",SC,Saluda,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.8,6.8,6.8,12,2016,,,,Y,,,,,,,20.0,6.8,Y,,,,,,N, ,N, 
60297,"Limerick Road Solar, LLC",60537,Limerick Road Solar Farm,VT,Chittenden,8027,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.2,2.2,2.2,12,2013,,,,Y,,,,,,,30.0,3.0,Y,,,,,,N, ,N, 
60298,"Langdon Solar Farm, LLC",60538,"Langdon Solar Farm, LLC",NC,Johnston,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,,20.0,6.5,Y,,,,,,N, ,N, 
60301,158th Fighter Wing,60542,158th Fighter Wing Solar Farm,VT,Chittenden,900,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.3,0.7,9,2011,,Y,Y,,,,,,,,30.0,1.5,Y,,,,,,N, ,N, 
7140,Georgia Power Co,60544,Tri-County Solar Facility,GA,Putnam,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.0,1.0,1.0,6,2016,,,,Y,,,,,,,22.0,1.4,Y,N,,,,,N, ,N, 
7601,Green Mountain Power Corp,60547,GMP Solar - Richmond,VT,Chittenden,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.9,1.9,1.9,10,2016,,,,Y,,,,,,,0.0,2.0,Y,,,,,,N, ,, 
61060,Cypress Creek Renewables,60548,"NorWest Energy 2, LLC",OR,Deschutes,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.9,9.9,9.9,12,2016,,Y,,,,,,,,,20.0,9.9,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",60549,"ZV Solar 3, LLC",NC,Robeson,ZV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,3,2016,,,,Y,,,,,,,20.0,6.9,Y,,,,,,N, ,N, 
60327,"Southerland Farm Solar, LLC",60553,Southerland Farm Solar,NC,Vance,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2016,,,,Y,,,,,,,20.0,6.8,Y,,,,,,N, ,N, 
60330,"SR South Loving, LLC",60554,Hazlehurst II,GA,Jeff Davis,STHLV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,52.5,52.5,52.5,12,2016,,Y,,,,,,,,, ,71.3,,Y,,,,,N, ,N, 
60331,"Selmer North Solar I, LLC",60555,Selmer I,TN,McNairy,SELMI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,16.0,16.0,16.0,12,2016,,Y,,,,,,,,, ,19.9,,Y,,,,,N, ,N, 
60332,"Selmer North Solar II, LLC",60556,Selmer II,TN,McNairy,SELM2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,8.0,8.0,8.0,12,2016,,Y,,,,,,,,, ,10.0,,Y,,,,,N, ,N, 
7601,Green Mountain Power Corp,60562,GMP Solar - Panton,VT,Addison,GMPSP,OP,Solar Photovoltaic,PV,Electric Utility,1,4.9,4.9,4.9,12,2016,,Y,,,,,,,,,0.0,4.9,Y,,,,,,N, ,, 
60338,HQC Rock River Solar Power Generation Station LLC,60573,HQC Rock River Solar Power Gen Station,WI,Rock,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.1,2.1,2.1,7,2016,,Y,,,,,,,,,2.0,2.2,Y,,,,,,N, ,N, 
60341,"Wadesboro Farm 2, LLC",60575,Wadesboro Farm 2,NC,Anson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,6,2016,,,,Y,,,,,,,20.0,6.5,,Y,,,,,N, ,N, 
60342,"Wadesboro Farm 3, LLC",60576,Wadesboro Farm 3,NC,Anson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,4,2016,,,,Y,,,,,,,20.0,6.5,,Y,,,,,N, ,N, 
60344,"Kojak Farm, LLC",60578,Kojak Farm,NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,6,2016,,,,Y,,,,,,,20.0,6.5,Y,,,,,,N, ,N, 
60345,"Meriwether Farm, LLC",60579,Meriwether Farm,NC,Granville,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2016,,,,Y,,,,,,,20.0,6.7,Y,,,,,,N, ,N, 
60346,"Soluga Farms III, LLC",60580,Soluga Farms III,NC,Cumberland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2015,,,,Y,,,,,,,20.0,6.5,,Y,,,,,N, ,N, 
20065,Walton Electric Member Corp,60585,Mount Vernon Solar,GA,Walton,MV01,OP,Solar Photovoltaic,PV,Electric Utility,1,1.0,1.0,0.8,7,2015,,,,Y,,,,,,,20.0,1.3,Y,,,,,,N, ,N, 
20065,Walton Electric Member Corp,60586,Pleasant Valley Solar,GA,Walton,PV01,OP,Solar Photovoltaic,PV,Electric Utility,1,2.5,2.5,2.0,4,2016,,,,Y,,,,,,,20.0,3.3,Y,,,,,,N, ,N, 
60352,"Golden Fields Solar I, LLC",60590,"Golden Fields Solar I, LLC",CA,Kern,RS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,54.0,54.0,54.0,12,2016,,Y,,,,,,,,,0.0,67.4,Y,,,,,,N, ,N, 
60353,"Solar Star California, XLI, LLC",60591,"Solar Star California, XLI, LLC",CA,Kern,RS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,54.0,54.0,54.0,12,2016,,Y,,,,,,,,,0.0,67.4,Y,,,,,,N, ,N, 
60163,Soltage LLC,60597,Wayne Solar III LLC,NC,Wayne,WYN3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2014,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
60163,Soltage LLC,60598,Wayne Solar II LLC,NC,Wayne,WYN2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2014,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
60163,Soltage LLC,60599,Duplin Solar I LLC (160 Houston Lane),NC,Duplin,DPLN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2014,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,60600,Old Pageland Monroe Road Solar Farm,NC,Union,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.3,5.3,5.3,11,2015,,,,Y,,,,,,,20.0,5.3,Y,,,,,,N, ,N, 
60163,Soltage LLC,60602,Wayne Solar I LLC,NC,Wayne,WYN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2014,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
60947,Tesla Inc.,60604,Wye Mills VNEM,MD,Queen Annes,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,10.0,10.0,8,2016,,,,Y,,,,,,,20.0,13.7,Y,,,,,,N, ,Y,13.7
60947,Tesla Inc.,60609,CMEEC - Norwich Stott St Solar,CT,New London,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2016,,,,Y,,,,,,,0.0,4.8,Y,,,,,,Y,4.8,N, 
60359,Summit Farms LLC,60611,Summit Farms Solar,NC,Currituck,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,60.0,60.0,60.0,12,2016,,Y,,,,,,,,,60.0,84.2,Y,,,,,,N, ,N, 
60163,Soltage LLC,60612,Morin Solar 2013 LLC,MA,Worcester,MORIN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.0,4.0,4.0,12,2013,,,,Y,,,,,,,25.0,5.6,Y,,,,,N,N, ,Y,5.6
60163,Soltage LLC,60613,Brookfield Solar 2013 LLC,MA,Worcester,NBKFD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2013,,,,Y,,,,,,,25.0,2.5,Y,,,,,N,N, ,Y,2.5
60163,Soltage LLC,60614,WYM 1250 Palmer LLC,MA,Hampden,PALMR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,9,2013,,,,Y,,,,,,,25.0,1.2,Y,,,,,N,N, ,Y,1.2
60163,Soltage LLC,60615,Southern Sky Renew Energy Berkley LLC,MA,Bristol,BRKLY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,6,2014,,,,Y,,,,,,,30.0,3.6,Y,,,,,,N, ,N, 
60358,BC Solar,60616,BC Solar,OR,Lake,BCSLR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,8.0,8.0,8.0,11,2016,,Y,,,,,,,,,0.0,10.5,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,60629,"Perkins Solar, LLC",NC,Person,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,10,2016,,,,Y,,,,,,,20.0,2.0,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,60631,Empire Solar,MN,Dakota,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.0,7.0,7.0,12,2016,N,,,Y,,,,,,,20.0,7.0,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,60632,Blue Lake Solar,MN,Scott,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.9,3.9,3.9,12,2016,,,,Y,,,,,,,20.0,3.9,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,60633,"Gainey Solar, LLC",NC,Bladen,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,10,2016,,,,Y,,,,,,N,20.0,2.0,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,60635,"Creech Solar 2, LLC",NC,Wake,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,6.8,6.8,6.8,12,2016,,,,Y,,,,,,,20.0,6.8,Y,,,,,,N, ,N, 
60378,"Bunn Level Farm, LLC",60636,"Bunn Level Farm, LLC",NC,Harnett,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2016,,,,Y,,,,,,,20.0,6.5,,Y,,,,,N, ,N, 
60163,Soltage LLC,60644,"West Brookfield Solar, LLC",MA,Worcester,WBRK,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,1.4,1.4,1,2016,,,,Y,,,,,,,35.0,1.8,Y,,,,,,N, ,Y,1.8
60390,"North Nash Farm, LLC",60651,"North Nash Farm, LLC",NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,,20.0,6.5,,Y,,,,,N, ,N, 
7570,Great River Energy,60652,Dickinson Solar Array,MN,Wright,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,2.3,2.3,2.3,8,2016,,,,Y,,,,,,,30.0,2.6,Y,,,,,,N, ,N, 
60281,"Altus Power America Management, LLC",60653,Belchertown,MA,Hampshire,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2015,,,,Y,,,,,,,20.0,1.3,Y,,,,,,N, ,Y,1.3
60396,Constellation New Energy Inc.,60662,Archdiocese of Baltimore J,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,20.0,2.7,Y,,,,,,N, ,Y,2.7
60396,Constellation New Energy Inc.,60663,Archdiocese of Baltimore L,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,20.0,2.7,Y,,,,,,N, ,Y,2.7
60396,Constellation New Energy Inc.,60664,Baltimore City B,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,25.0,2.5,Y,,,,,,N, ,Y,2.5
60396,Constellation New Energy Inc.,60665,Baltimore City D,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,25.0,2.5,Y,,,,,,N, ,Y,2.5
60396,Constellation New Energy Inc.,60666,Baltimore City F,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,25.0,2.5,Y,,,,,,N, ,Y,2.5
60396,Constellation New Energy Inc.,60667,Baltimore City G,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,25.0,2.5,Y,,,,,,N, ,Y,2.5
60396,Constellation New Energy Inc.,60668,City of Havre De Grace C,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,25.0,2.7,Y,,,,,,N, ,Y,2.7
60396,Constellation New Energy Inc.,60669,Sod Run WTP A,MD,Harford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2015,,,,Y,,,,,,,25.0,2.7,Y,,,,,,Y,2.7,N, 
60401,"Tannery Road Solar, LLC",60677,Tannery Road Landfill,NY,Oneida,TRSP,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.0,2.0,2.0,8,2016,,,,Y,,,,,,,25.0,2.8,Y,,,,,,N, ,N, 
60404,"Constellation Solar Arizona 2, LLC",60684,Amphitheater High School Solar,AZ,Pima,AHS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,,,Y,,,,,,,12.0,1.2,Y,,,,,,Y,1.2,N, 
60404,"Constellation Solar Arizona 2, LLC",60685,Canyon Del Oro High School Solar,AZ,Pima,CDO1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,,,Y,,,,,,,12.0,1.0,Y,,,,,,Y,1.0,N, 
60404,"Constellation Solar Arizona 2, LLC",60685,Canyon Del Oro High School Solar,AZ,Pima,CDO2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.1,0.1,0.1,12,2016,,,,Y,,,,,,,12.0,0.1,Y,,,,,,Y,0.1,N, 
60404,"Constellation Solar Arizona 2, LLC",60685,Canyon Del Oro High School Solar,AZ,Pima,CDO3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.2,0.2,0.2,11,2016,,,,Y,,,,,,,12.0,0.2,Y,,,,,,Y,0.2,N, 
60404,"Constellation Solar Arizona 2, LLC",60685,Canyon Del Oro High School Solar,AZ,Pima,CDO4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.2,0.2,0.2,11,2016,,,,Y,,,,,,,12.0,0.2,Y,,,,,,Y,0.2,N, 
60408,Pierre Solar,60686,Pierre Solar,SD,Hughes,PIERS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,9,2016,,,,Y,,,,,,,30.0,1.3,Y,,,,,,N, ,, 
60970,SunShare Management,60695,"BentonSun, LLC",MN,Carver,MLC17,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,,,Y,,,,,,,25.0,1.4,Y,,,,,,N, ,Y,1.4
60970,SunShare Management,60695,"BentonSun, LLC",MN,Carver,MLC18,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,,,Y,,,,,,,25.0,1.4,Y,,,,,,N, ,Y,1.4
60970,SunShare Management,60695,"BentonSun, LLC",MN,Carver,MLC19,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,N,,Y,N,,,,,,25.0,1.3,Y,,,,,,N, ,Y,1.3
60970,SunShare Management,60695,"BentonSun, LLC",MN,Carver,MLC20,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,N,,Y,,,,,,,25.0,1.4,Y,,,,,,N, ,Y,1.4
60970,SunShare Management,60695,"BentonSun, LLC",MN,Carver,MLC21,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2016,,N,,Y,,,,,,,25.0,1.4,Y,,,,,,N, ,Y,1.4
60424,"Rincon Solar I, LLC",60702,Rincon Solar I,GA,Effingham,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,18.4,17.4,17.8,12,2016,,Y,,,,,,,,,0.0,21.2,Y,,,,,,N, ,N, 
58822,MC Power Companies Inc,60704,Trenton Solar Farm (MO),MO,Grundy,TSF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,11,2015,,,,Y,,,,,,,27.0,3.3,Y,,,,,,N, ,N, 
58822,MC Power Companies Inc,60705,Rolla Solar Farm (MO),MO,Phelps,RSF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,5,2016,,,,Y,,,,,,,25.0,3.2,Y,,,,,,N, ,N, 
58822,MC Power Companies Inc,60706,Waynesville Solar Farm (MO),MO,Pulaski,WSF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,8,2016,,,,Y,,,,,,,25.0,3.2,Y,,,,,,N, ,N, 
58822,MC Power Companies Inc,60707,Marshall Solar Farm (MO),MO,Saline,MMSF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,12,2016,,,,Y,,,,,,,25.0,3.2,Y,,,,,,N, ,N, 
