plant_id,bus_id,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,interconnect,GenFuelCost,GenIOB,GenIOC,GenIOD,distance,lat,lon,zip,state
10260,128428,0.2,0.0,0.0,0.0,0.0,0.0,1,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,2790.894296969964,42.214330414,-83.440762255,48111,MI
10261,131579,0.5,0.0,0.0,0.0,0.0,0.0,1,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,1505.6360729170242,44.871738297,-88.143467423,54154,WI
10282,124200,10.0,0.0,0.0,0.0,0.0,0.0,1,39.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,35.133101985674905,42.653980473,-78.077402028,14550,NY
10283,124200,10.0,0.0,0.0,0.0,0.0,0.0,1,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,35.133101985674905,42.653980473,-78.077402028,14550,NY
10284,124201,10.0,0.0,0.0,0.0,0.0,0.0,1,41.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,60.22035066248891,43.471998731,-76.493701738,13126,NY
10285,124201,10.0,0.0,0.0,0.0,0.0,0.0,1,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,60.22035066248891,43.471998731,-76.493701738,13126,NY
10286,125415,0.0,0.0,0.0,0.0,0.0,0.0,1,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,623.4022486730638,42.967300009,-78.917786437,14150,NY
10287,125415,0.0,0.0,0.0,0.0,0.0,0.0,1,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,623.4022486730638,42.967300009,-78.917786437,14150,NY
10288,112867,1.5,0.0,0.0,0.0,0.0,0.0,1,12.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,682.3830457018437,39.175423783,-84.500409008,45217,OH
10289,124199,39.0,0.0,0.0,0.0,0.0,0.0,1,92.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,50.59232790063931,43.249212303,-73.809540887,12822,NY
10290,124199,39.0,0.0,0.0,0.0,0.0,0.0,1,78.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,50.59232790063931,43.249212303,-73.809540887,12822,NY
10291,139926,0.1,0.0,0.0,0.0,0.0,0.0,1,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,13552.348140708216,45.637486821,-84.480729251,49721,MI
10292,124999,20.0,0.0,0.0,0.0,0.0,0.0,1,117.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,10549.335750072652,41.57426,-76.04323,18629,PA
10295,310028,30.0,0.0,0.0,0.0,0.0,0.0,1,68.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,22.00729720560422,34.196,-119.1667,93030,CA
10297,112081,5.0,0.0,0.0,0.0,0.0,0.0,1,46.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,286.83383523156374,32.253240128,-84.069690575,31068,GA
10298,112081,5.0,0.0,0.0,0.0,0.0,0.0,1,38.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,286.83383523156374,32.253240128,-84.069690575,31068,GA
10299,153152,3.0,0.0,0.0,0.0,0.0,0.0,1,69.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,6364.863014259231,30.069314381,-83.525740433,32347,FL
10307,139822,3.0,0.0,0.0,0.0,0.0,0.0,1,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,107.83801813753878,43.083139669,-79.007639292,14304,NY
10309,143313,5.0,0.0,0.0,0.0,0.0,0.0,1,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,12125.790129394967,30.451752661,-82.864333375,32096,FL
10310,300910,26.0,0.0,0.0,0.0,0.0,0.0,1,52.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Texas,0.0,0.0,0.0,0.0,22.409713791393543,27.81108,-97.59581,78460,TX
10311,132895,0.1,0.0,0.0,0.0,0.0,0.0,1,15.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,703.333936448219,45.444955177,-89.737170997,54487,WI
10313,132895,0.1,0.0,0.0,0.0,0.0,0.0,1,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,703.333936448219,45.444955177,-89.737170997,54487,WI
10316,121379,0.2,0.0,0.0,0.0,0.0,0.0,1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,1277.913875945836,37.535051722,-79.357316469,24526,VA
10318,121379,3.5,0.0,0.0,0.0,0.0,0.0,1,7.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,1277.913875945836,37.535051722,-79.357316469,24526,VA
10319,154533,2.0,0.0,0.0,0.0,0.0,0.0,1,131.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,1167.630205613368,36.523103331,-82.54073271,37662,TN
10325,154533,2.0,0.0,0.0,0.0,0.0,0.0,1,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,1167.630205613368,36.523103331,-82.54073271,37662,TN
10338,152726,5.0,0.0,0.0,0.0,0.0,0.0,1,49.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,726.5141056216088,26.735607025,-80.937874682,33440,FL
10341,309423,0.0,0.0,0.0,0.0,0.0,0.0,1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wind,Western,0.0,0.0,0.0,0.0,4213.867146234253,33.9603,-116.5364,92258,CA
10349,111772,8.0,0.0,0.0,0.0,0.0,0.0,1,127.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,342.2327140042572,30.22436045,-93.283150668,70602,LA
10353,111772,38.0,0.0,0.0,0.0,0.0,0.0,1,76.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,309.33579061231865,30.22412822,-93.282884659,70602,LA
10356,111772,1.0,0.0,0.0,0.0,0.0,0.0,1,3.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,320.0800634236531,30.224145109,-93.283150669,70602,LA
10357,108786,10.0,0.0,0.0,0.0,0.0,0.0,1,115.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,9179.036598726469,39.7475,-80.8547,26155,WV
10360,306124,1.0,0.0,0.0,0.0,0.0,0.0,1,4.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,other,Western,0.0,0.0,0.0,0.0,79.76413345153307,32.679172,-117.246698,92106,CA
10362,306124,0.5,0.0,0.0,0.0,0.0,0.0,1,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,79.76413345153307,32.679172,-117.246698,92106,CA
10363,300089,21.0,0.0,0.0,0.0,0.0,0.0,1,49.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,79.76413345153307,35.377078148,-119.077291496,93308,CA
10365,300089,21.0,0.0,0.0,0.0,0.0,0.0,1,49.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,79.76413345153307,35.377078148,-119.077291496,93308,CA
