puma,state,hh_total,moe_total,hh_utilgas,moe_utilgas,hh_othergas,moe_othergas,hh_elec,moe_elec,hh_fok,moe_fok,hh_coal,moe_coal,hh_wood,moe_wood,hh_solar,moe_solar,hh_other,moe_other,hh_none,moe_none
puma_3600704,NY,44843,453,20059,500,5996,418,3947,337,9624,408,885,152,3494,275,8,13,739,148,91,51
puma_3600800,NY,50046,560,25205,568,6729,430,5744,450,7670,430,991,167,3198,318,0,28,406,123,103,55
puma_3600901,NY,53034,608,46068,687,457,116,4421,366,1361,186,29,34,375,120,0,28,148,68,175,67
puma_3600902,NY,46548,750,37382,692,482,108,5925,443,2030,321,0,28,81,64,0,28,377,117,271,82
puma_3600903,NY,39589,771,32063,781,421,136,5483,495,1167,267,0,28,21,23,0,28,229,81,205,76
puma_3600904,NY,50426,811,43088,784,492,168,5232,465,922,220,0,28,311,127,0,28,329,132,52,35
puma_3600905,NY,38925,563,29098,680,1219,180,5616,421,1862,258,111,66,773,167,0,28,216,106,30,27
puma_3600906,NY,66204,742,50014,773,1137,194,12015,726,2004,283,30,28,477,137,11,19,360,95,156,71
puma_3601000,NY,39833,514,20660,513,5204,338,3813,307,6546,363,265,76,2678,273,0,28,585,147,82,72
puma_3601101,NY,46221,565,40167,673,473,144,3176,366,1758,265,0,28,385,121,14,22,162,64,86,50
puma_3601102,NY,42321,634,28157,624,3958,355,3593,369,4855,337,62,68,1267,219,0,28,363,136,66,50
puma_3601201,NY,46726,569,42006,635,533,134,2462,310,1386,239,19,22,225,90,0,28,65,45,30,31
puma_3601202,NY,48568,614,43750,703,405,109,3462,326,693,188,22,26,126,82,0,28,62,51,48,34
puma_3601203,NY,40628,531,35746,588,1147,210,1867,225,904,212,35,31,740,178,0,28,189,97,0,28
puma_3601204,NY,65435,849,61026,830,511,119,2358,295,812,201,83,56,322,84,0,28,218,81,105,63
puma_3601205,NY,59743,963,54173,935,344,99,3521,367,1184,261,16,27,116,60,0,28,207,75,182,73
puma_3601206,NY,52401,768,45889,780,843,178,4057,376,821,188,23,26,106,58,0,28,351,142,311,108
puma_3601207,NY,66479,620,54833,758,2507,231,4532,376,1603,187,126,54,2375,279,0,28,457,146,46,34
puma_3601300,NY,39760,452,18766,434,5302,328,5748,421,4722,257,602,128,3909,257,0,28,664,136,47,31
puma_3601400,NY,53353,522,28442,661,7492,406,6959,481,5642,488,937,161,3271,295,0,28,431,98,179,77
puma_3601500,NY,44422,554,20194,591,4047,344,5314,344,9939,499,980,125,3372,226,5,5,484,99,87,44
puma_3601600,NY,42409,506,18327,450,2536,214,3556,303,13206,455,205,61,3419,280,9,15,1119,168,32,20
puma_3601700,NY,58263,768,42314,855,1522,203,6472,480,6781,460,43,51,829,164,10,17,214,76,78,57
puma_3601801,NY,43835,623,31105,678,1623,282,6969,516,3469,363,0,28,430,133,0,28,225,110,14,23
puma_3601802,NY,44117,507,17750,581,6142,448,3880,419,12647,626,156,71,3095,303,19,24,381,97,47,38
puma_3601900,NY,63952,660,29362,760,4076,366,7962,570,18454,744,43,43,3231,286,72,49,531,158,221,119
puma_3602001,NY,43504,677,30741,785,780,173,9036,614,2590,310,17,27,38,32,0,28,156,68,146,81
puma_3602002,NY,79170,820,54043,940,1940,286,8882,551,11587,537,63,42,2066,285,43,49,375,112,171,81
puma_3602100,NY,43887,770,4037,424,4075,414,5727,429,25444,750,132,86,3874,353,20,21,517,133,61,49
puma_3602201,NY,51980,632,43598,820,608,166,5795,498,1220,237,92,58,286,118,0,28,211,74,170,67
puma_3602202,NY,43251,591,14679,508,5483,364,4088,322,13408,598,1198,172,3841,350,16,25,527,122,11,13
puma_3602203,NY,45011,586,6032,303,5189,408,5281,344,18804,694,539,139,8381,508,54,41,679,140,52,32
puma_3602300,NY,38545,638,19242,680,4103,414,6999,530,4713,400,600,145,2353,281,15,18,445,141,75,62
puma_3602401,NY,42853,602,34117,532,1065,182,4026,349,1642,218,352,90,1262,214,0,28,290,105,99,48
puma_3602402,NY,41437,467,15374,433,6722,371,4195,328,6220,366,2559,240,5611,330,8,10,664,138,84,37
puma_3602500,NY,51262,561,26421,540,5649,284,5809,333,4241,263,1297,153,6959,306,0,28,801,114,85,44
puma_3602600,NY,54950,617,38050,690,3898,313,6834,452,1597,216,147,78,3420,278,16,17,893,122,95,53
puma_3602701,NY,43606,771,1464,253,5979,461,5281,438,25790,823,223,92,4510,355,4,8,292,106,63,50
puma_3602702,NY,56332,760,12639,543,3959,427,6228,485,30491,772,118,78,2250,264,70,52,483,136,94,52
puma_3602801,NY,45734,660,2185,259,2631,247,5549,379,32624,743,134,76,2062,252,49,36,442,132,58,70
puma_3602802,NY,62000,822,25647,852,1208,220,7736,510,25972,746,119,99,727,169,40,45,387,132,164,77
puma_3602901,NY,42363,649,18829,812,1554,277,5187,480,15550,610,208,77,615,186,0,28,301,126,119,83
puma_3602902,NY,42438,708,19667,585,1901,255,3981,477,15020,570,119,71,1362,252,12,20,322,124,54,47
puma_3602903,NY,40379,577,20090,576,1927,298,3091,293,14227,537,104,79,667,185,6,11,219,97,48,38
puma_3603001,NY,34597,440,30696,503,442,147,2050,244,1136,205,0,28,149,75,0,28,72,53,52,37
puma_3603002,NY,36151,563,31949,558,280,107,2616,318,939,194,0,28,151,70,0,28,103,57,113,87
puma_3603003,NY,27653,481,23768,516,171,62,2383,313,1219,187,37,42,1,3,0,28,38,30,36,28
puma_3603101,NY,36790,503,2774,306,1207,250,7719,424,23848,731,62,72,899,227,0,28,248,118,33,30
puma_3603102,NY,50226,881,20487,679,928,184,3642,342,24448,720,56,43,224,84,0,28,322,111,119,64
puma_3603103,NY,45944,521,8683,444,1101,210,5903,452,29639,651,56,64,438,117,0,28,109,65,15,17
puma_3603104,NY,40870,546,23824,781,523,114,2204,332,14002,586,0,28,70,57,19,31,183,92,45,46
puma_3603105,NY,61442,720,33745,928,767,172,7006,485,19351,768,85,64,86,68,8,12,233,104,161,62
puma_3603106,NY,73705,977,33119,1009,843,193,6210,531,32646,1030,41,43,152,88,8,33,470,113,216,80
puma_3603107,NY,70986,908,32997,940,862,156,3479,359,33024,1008,14,24,55,32,0,28,361,109,194,101
puma_3603201,NY,39686,541,22636,621,442,107,3916,344,12488,552,0,28,34,28,0,28,100,55,70,38
puma_3603202,NY,37970,490,18541,618,358,110,2492,334,16361,478,7,5,123,89,5,7,38,29,45,46
puma_3603203,NY,33954,364,13587,593,332,95,824,173,19064,610,0,28,53,40,6,9,48,34,40,43
puma_3603204,NY,37341,531,22597,613,361,95,1693,247,12516,552,25,38,15,17,0,28,117,52,17,20
puma_3603205,NY,36585,431,22051,634,225,91,1188,198,13003,548,20,25,64,53,0,28,21,22,13,21
puma_3603206,NY,41286,693,19703,727,310,95,3361,348,17661,769,27,33,47,47,0,28,80,71,97,61
puma_3603207,NY,37342,350,6535,418,196,73,1579,257,28725,516,0,28,101,47,10,17,125,67,71,59
puma_3603208,NY,36230,439,13941,577,308,93,1277,219,20536,597,0,28,63,51,0,28,92,48,13,21
puma_3603209,NY,34084,417,14761,612,174,75,904,220,18077,619,0,28,92,56,0,28,43,35,33,34
puma_3603210,NY,35805,435,18640,685,133,59,2288,304,14589,651,0,28,42,43,0,28,68,40,45,49
puma_3603211,NY,34611,597,19887,657,462,126,743,177,13362,685,0,28,63,42,5,8,4,8,85,54
puma_3603212,NY,37975,563,22721,645,409,136,2947,379,11584,617,30,35,90,60,0,28,174,112,20,24
puma_3603301,NY,35071,471,13144,609,349,127,1449,276,19909,641,68,72,85,49,13,17,21,17,33,28
puma_3603302,NY,33970,427,16283,493,285,96,1265,217,15814,522,18,22,216,91,0,28,62,44,27,31
puma_3603303,NY,38944,493,15965,547,284,102,2488,267,19968,560,43,47,84,48,0,28,81,41,31,34
puma_3603304,NY,38501,536,10730,573,469,111,3466,281,23471,659,17,20,233,84,0,28,46,36,69,51
puma_3603305,NY,54322,1046,8276,608,3977,397,4349,503,36246,1002,18,26,1141,256,46,38,180,75,89,49
puma_3603306,NY,43340,542,8443,515,670,157,2672,363,30775,674,15,19,586,179,0,28,91,56,88,59
puma_3603307,NY,44128,527,13813,597,528,170,4349,425,24945,615,21,36,211,81,36,57,22,25,203,145
puma_3603308,NY,35295,385,13760,572,300,121,1263,227,19776,584,7,13,54,35,14,24,74,50,47,50
puma_3603309,NY,35209,481,12451,530,514,130,2743,305,19211,578,35,33,165,53,0,28,81,49,9,15
puma_3603310,NY,32823,525,15670,762,225,93,1875,301,14819,673,0,28,114,58,13,21,101,66,6,10
puma_3603311,NY,35108,489,16032,656,194,98,2116,251,16487,623,27,34,97,57,0,28,142,56,13,13
puma_3603312,NY,33861,502,12506,633,418,130,1533,240,19113,534,72,73,70,47,0,28,129,54,20,23
puma_3603313,NY,35777,642,15390,594,467,137,2854,343,16811,696,51,82,59,38,0,28,128,64,17,19
puma_3603701,NY,40997,644,10844,654,535,124,2864,375,25851,794,40,42,15,17,0,28,487,124,361,111
puma_3603702,NY,47061,607,19872,804,605,160,2502,352,23677,706,22,21,13,16,0,28,197,71,173,58
puma_3603703,NY,46181,640,22550,955,451,145,6098,638,15568,802,0,28,71,62,0,28,819,258,624,152
puma_3603704,NY,44207,520,18726,601,573,133,1991,284,22000,677,72,69,65,50,0,28,439,139,341,116
puma_3603705,NY,52247,537,13675,619,582,138,4843,430,32128,836,108,123,39,62,13,22,328,89,531,128
puma_3603706,NY,43044,492,7205,509,446,121,2127,321,32611,625,0,28,8,13,32,31,292,111,323,115
puma_3603707,NY,42497,545,10599,639,424,117,3430,340,27446,713,59,52,1,11,9,16,239,89,290,98
puma_3603708,NY,46849,498,11227,617,391,119,3267,404,30840,732,20,24,11,18,0,28,483,133,610,154
puma_3603709,NY,62730,619,24525,953,861,181,3730,375,31828,967,212,129,31,33,0,28,718,169,825,161
puma_3603710,NY,47468,508,17467,712,408,135,4017,392,24392,834,0,28,0,28,19,23,342,114,823,154
puma_3603801,NY,72941,954,16990,806,1163,202,4052,388,48603,1094,18,24,19,30,16,29,967,177,1113,224
puma_3603802,NY,46974,711,12898,732,714,176,3753,424,28112,894,243,128,0,28,0,28,650,170,604,150
puma_3603803,NY,51709,943,19397,846,624,149,5458,470,24908,938,59,57,11,15,7,12,714,201,531,147
puma_3603804,NY,45057,522,22807,891,486,167,7926,504,12381,683,48,37,49,70,26,32,568,157,766,164
puma_3603805,NY,115879,1572,43577,1410,1549,314,28173,1415,37371,1418,165,112,31,36,96,74,2950,425,1967,305
puma_3603806,NY,99110,1278,32562,1336,1397,251,15205,899,45387,1299,123,81,14,22,67,71,2977,404,1378,259
puma_3603807,NY,80297,1227,25531,1021,906,188,25077,895,25440,1096,23,27,24,23,16,26,1807,378,1473,309
puma_3603808,NY,80625,1265,31726,1076,751,188,19076,1191,22634,1167,96,75,0,28,0,28,3838,445,2504,391
puma_3603809,NY,70629,919,29807,1115,764,164,13698,824,21722,1096,6,11,0,28,22,28,1767,344,2843,458
puma_3603810,NY,74910,1036,27347,964,1277,261,21094,923,21409,964,34,41,7,11,78,46,1443,268,2221,422
puma_3603901,NY,56697,518,52574,627,408,147,1036,209,2548,317,0,28,48,47,0,28,69,47,14,23
puma_3603902,NY,46456,684,41258,707,445,119,1631,206,2876,320,0,28,65,43,0,28,50,35,131,58
puma_3603903,NY,60522,714,48592,972,843,188,2212,280,8266,569,31,37,38,34,21,35,203,105,316,108
puma_3604001,NY,57483,679,39497,949,1624,278,3914,364,11132,609,53,46,146,73,0,28,458,105,659,139
puma_3604002,NY,43049,572,33056,770,628,150,2200,321,6456,527,20,32,0,28,0,28,276,95,413,145
puma_3604003,NY,48585,613,35696,846,693,142,3100,355,8065,502,52,50,25,33,28,32,351,105,575,161
puma_3604004,NY,53060,695,33440,940,972,154,6060,421,11477,611,23,27,79,70,0,28,484,133,525,124
puma_3604005,NY,48696,608,31800,846,989,175,3510,336,11362,754,0,28,48,51,9,14,507,142,471,131
puma_3604006,NY,50212,621,36531,778,613,165,3202,378,9260,615,0,28,0,28,0,28,325,111,281,104
puma_3604007,NY,41843,506,32693,685,463,121,3090,351,4911,407,0,28,4,8,0,28,339,90,343,115
puma_3604008,NY,50783,614,42225,915,481,136,3124,357,3893,360,0,28,10,18,71,70,393,114,586,169
puma_3604009,NY,67407,584,58804,718,909,154,2008,250,5119,388,0,28,52,46,11,17,233,81,271,89
puma_3604010,NY,48494,588,36454,826,682,172,1649,283,9325,601,0,28,62,63,0,28,217,72,105,53
puma_3604011,NY,40678,546,25681,780,579,133,1756,273,12021,632,56,54,12,19,5,8,310,114,258,110
puma_3604012,NY,47088,618,35243,658,903,178,2024,266,8268,556,51,53,37,46,7,13,287,107,268,83
puma_3604013,NY,49956,519,35913,775,792,165,2373,340,10192,549,74,67,46,38,5,8,258,94,303,84
puma_3604014,NY,46969,648,35007,828,719,147,1484,226,9112,553,30,30,93,66,0,28,273,89,251,81
puma_3604015,NY,55912,578,36010,775,1230,217,2458,288,15022,695,43,39,56,54,50,39,530,118,513,140
puma_3604016,NY,55527,585,42946,713,938,188,1858,241,8609,518,60,30,72,57,43,34,525,118,476,140
puma_3604017,NY,62180,656,47843,740,1372,182,1570,213,10420,480,98,66,75,74,12,18,330,89,460,101
puma_3604018,NY,44073,591,30077,828,503,129,2753,295,8965,599,35,34,15,17,49,38,845,182,831,154
puma_3604101,NY,73052,799,41545,1113,1797,227,6436,508,21803,732,38,40,52,42,0,28,747,157,634,142
puma_3604102,NY,54292,728,35883,976,896,202,1844,295,15187,753,12,20,16,25,0,28,306,92,148,77
puma_3604103,NY,88320,789,57312,997,1566,243,5768,625,22874,794,8,13,99,70,9,14,379,125,305,111
puma_3604104,NY,44137,525,28568,651,629,145,1700,284,12862,525,0,28,56,34,0,28,227,111,95,63
puma_3604105,NY,61002,622,45493,829,501,123,2108,297,12628,694,27,30,10,13,13,15,169,102,53,37
puma_3604106,NY,54712,560,34172,881,950,196,3691,432,14810,776,23,29,29,41,0,28,649,226,388,149
puma_3604107,NY,43799,554,26207,791,561,137,4831,361,11580,655,0,28,0,28,0,28,216,94,404,134
puma_3604108,NY,51226,520,29558,697,887,152,2682,370,16729,724,9,16,38,36,30,48,614,161,679,178
puma_3604109,NY,51049,600,32777,718,1008,202,3875,391,12702,617,0,28,0,28,0,28,404,108,283,100
puma_3604110,NY,61101,751,50971,829,850,148,1199,207,7609,479,41,42,50,39,11,17,109,52,261,89
puma_3604111,NY,44733,539,31887,687,643,156,1127,166,10622,600,53,40,34,33,15,14,176,64,176,64
puma_3604112,NY,69211,819,51603,1014,851,155,3729,418,11571,613,5,9,43,46,0,28,1051,270,358,138
puma_3604113,NY,40129,510,32186,772,536,146,1011,211,6138,563,41,54,54,61,14,21,136,99,13,20
puma_3604114,NY,39548,602,26163,771,621,169,3052,445,8554,582,90,73,31,45,48,45,365,126,624,204
puma_3700100,NC,53793,878,1284,247,8085,533,20757,869,17202,720,25,28,6154,483,56,36,112,58,118,62
puma_3700200,NC,62661,916,1732,254,7620,527,37472,922,11653,655,41,44,3452,395,34,54,214,66,443,126
puma_3700300,NC,57170,778,10282,563,4241,390,33964,921,5308,455,14,22,3075,337,13,20,46,35,227,97
puma_3700400,NC,43919,722,5381,444,8864,504,24504,767,2483,320,0,30,2403,366,23,27,106,70,155,88
puma_3700500,NC,44654,698,4106,403,8734,531,27635,831,2539,344,30,46,1417,241,0,30,96,62,97,64
puma_3700600,NC,41312,591,5645,391,9736,456,20624,745,3797,364,0,30,1382,216,31,38,49,28,48,31
puma_3700700,NC,42968,714,1829,241,8574,502,28469,708,2817,329,0,30,959,214,11,14,125,83,184,71
puma_3700800,NC,41069,810,955,179,10294,602,26543,662,2211,307,20,35,858,173,0,30,97,60,91,51
puma_3700900,NC,58863,762,14762,711,11115,587,30542,944,1326,249,0,30,845,193,0,30,107,62,166,88
puma_3701000,NC,39068,542,11259,645,4758,423,21489,655,814,162,0,30,560,137,0,30,47,40,141,79
puma_3701100,NC,60544,689,4858,486,9497,664,44858,895,739,201,0,30,424,155,8,14,23,34,137,87
puma_3701201,NC,48923,825,21150,683,644,172,26347,908,545,162,11,16,111,73,0,30,21,34,94,49
puma_3701202,NC,54617,807,22616,671,684,176,30981,845,100,66,15,24,77,52,0,30,45,35,99,67
puma_3701203,NC,36188,678,17251,734,2008,260,16618,845,193,98,16,26,52,42,0,30,11,18,39,38
puma_3701204,NC,40536,686,13629,608,3427,439,22726,858,472,176,0,30,179,91,13,20,50,37,40,38
puma_3701205,NC,38875,746,8580,610,3368,423,26233,869,329,126,0,30,163,117,0,30,70,59,132,72
puma_3701206,NC,39739,709,19785,619,2959,271,16600,738,172,84,0,30,150,89,0,30,41,43,32,33
puma_3701207,NC,48788,713,24394,661,1122,195,23044,864,140,77,0,30,12,19,0,30,0,30,76,43
puma_3701208,NC,33637,600,20652,624,1411,332,11178,612,164,94,0,30,190,112,0,30,14,21,28,31
puma_3701301,NC,60656,751,24387,741,898,247,34426,860,639,139,0,30,128,72,13,22,11,17,154,79
puma_3701302,NC,48453,696,19935,724,2710,384,24392,867,1049,186,0,30,254,97,10,16,43,42,60,46
puma_3701400,NC,51235,677,16846,604,4415,349,27872,863,683,185,21,24,1101,260,80,49,73,53,144,69
puma_3701500,NC,46845,641,8880,579,8304,575,26607,881,1377,267,0,30,1457,287,32,34,37,35,151,82
puma_3701600,NC,60238,636,26876,680,5379,435,24578,856,1788,338,1,4,1436,304,13,20,55,43,112,61
puma_3701701,NC,55664,779,28953,740,626,162,24688,722,1177,226,0,30,69,42,0,30,73,62,78,56
puma_3701702,NC,43401,712,18396,675,479,149,23151,829,692,146,0,30,424,175,0,30,83,70,176,126
puma_3701703,NC,42606,762,13599,575,4216,371,22321,872,1607,215,0,30,672,180,9,15,35,35,147,86
puma_3701704,NC,52219,811,23853,740,1935,264,23803,838,1833,259,9,15,515,146,0,30,66,47,205,86
puma_3701801,NC,41415,700,15099,573,574,164,21384,725,4083,361,0,30,69,43,35,34,128,68,43,26
puma_3701802,NC,47492,784,16827,752,542,126,25527,889,4221,341,0,30,225,112,16,27,23,28,111,56
puma_3701803,NC,50126,558,9859,508,1829,269,32940,649,4728,444,21,21,522,119,5,9,43,29,179,79
puma_3701900,NC,40669,673,2536,238,3072,385,27533,722,5266,375,0,30,1915,308,8,12,119,69,220,73
puma_3702000,NC,45501,726,3404,353,2385,312,30027,770,6943,498,12,20,2425,338,30,33,64,40,211,82
puma_3702100,NC,51880,731,4922,419,4022,395,30505,750,9189,613,13,16,2956,315,0,30,113,59,160,76
puma_3702201,NC,53347,914,14674,784,3162,377,26048,896,7375,446,0,30,1732,317,59,39,134,75,163,86
puma_3702202,NC,48034,793,5339,390,3850,413,25990,1018,9523,722,17,27,3063,410,34,33,109,59,109,60
puma_3702300,NC,45832,776,1013,212,7492,551,19427,731,12140,589,109,111,5495,460,35,32,65,38,56,45
puma_3702400,NC,44804,816,1089,252,11067,715,24937,909,3738,357,0,30,3743,450,22,27,101,64,107,53
puma_3702500,NC,58890,823,14008,745,4981,422,31731,1040,5107,578,57,71,2636,456,0,30,160,119,210,88
puma_3702600,NC,55270,691,7775,484,5615,467,34652,792,4721,483,0,30,2132,354,18,19,108,58,249,96
puma_3702700,NC,48410,614,8339,527,2417,326,32720,710,2824,355,0,30,1750,233,0,30,116,74,244,92
puma_3702800,NC,58695,882,12395,599,1826,318,39088,892,3900,422,0,30,1050,245,0,30,80,62,356,109
puma_3702900,NC,50035,718,17004,623,1961,345,28373,803,1857,276,0,30,752,193,0,30,41,37,47,40
puma_3703001,NC,38835,616,11303,489,1711,231,23278,676,1546,267,23,38,843,185,0,30,64,60,67,41
puma_3703002,NC,40399,698,23978,777,654,151,14679,701,723,188,0,30,227,113,0,30,40,32,98,55
puma_3703101,NC,43928,732,18681,641,435,117,24005,786,457,139,0,30,100,73,0,30,82,63,168,69
puma_3703102,NC,41776,817,21554,831,732,174,18709,847,560,146,0,30,101,64,9,14,9,13,102,60
puma_3703103,NC,41579,640,16791,624,404,121,23856,808,404,137,0,30,49,31,18,30,29,42,28,28
puma_3703104,NC,58907,704,32636,836,353,133,25554,848,230,102,7,12,79,51,7,12,21,24,20,23
puma_3703105,NC,43117,574,19268,608,469,154,22676,632,462,136,26,41,110,81,0,30,38,31,68,47
puma_3703106,NC,52052,724,35254,811,663,203,15637,788,198,99,0,30,229,97,8,13,56,51,7,15
puma_3703107,NC,41235,670,22365,717,809,210,17217,806,356,131,0,30,359,135,0,30,55,63,74,57
puma_3703108,NC,39871,663,22921,786,630,154,15835,824,382,148,0,30,52,45,17,28,0,30,34,37
puma_3703200,NC,48655,719,25103,800,1008,200,20852,815,1261,215,0,30,315,115,0,30,54,48,62,43
puma_3703300,NC,38983,701,5298,394,4742,390,22827,760,4486,388,0,30,1464,212,0,30,59,34,107,63
puma_3703400,NC,52878,658,13593,601,2010,257,32205,871,3263,415,0,30,1587,231,28,30,15,16,177,101
puma_3703500,NC,64699,629,10350,563,3202,435,42796,956,6061,489,0,30,1919,383,43,63,44,51,284,104
puma_3703600,NC,55032,674,8821,493,6371,543,33730,811,3566,336,0,30,2336,319,16,26,109,77,83,50
puma_3703700,NC,46539,790,2469,297,5420,387,34338,847,2531,302,3,5,1465,234,0,30,129,58,184,90
puma_3703800,NC,40530,686,3837,273,6013,494,29685,771,389,83,0,30,447,119,8,9,25,30,126,60
puma_3703900,NC,45292,715,2069,267,12076,679,28994,908,1329,264,2,4,643,183,0,30,46,28,133,60
puma_3704000,NC,47482,535,4010,340,7814,540,34268,764,834,144,0,30,322,112,12,20,39,30,183,72
puma_3704100,NC,42105,757,4698,380,5867,452,29550,831,1143,226,0,30,604,172,0,30,55,37,188,82
puma_3704200,NC,65480,947,11066,709,6192,479,46853,1181,736,182,0,30,372,119,14,23,46,45,201,122
puma_3704300,NC,40274,729,2995,313,5065,499,30546,743,939,224,0,30,319,103,0,30,169,86,241,101
puma_3704400,NC,53137,758,2858,343,10535,556,37143,858,1318,225,0,30,958,215,0,30,108,62,217,98
puma_3704500,NC,45025,729,1128,213,1908,300,40976,772,590,160,7,11,202,99,12,18,52,40,150,65
puma_3704600,NC,41120,690,683,174,3326,328,36055,733,394,139,0,30,412,145,0,30,20,22,230,140
puma_3704700,NC,64280,1012,5889,437,1665,288,55507,1150,813,183,14,23,152,103,0,30,143,69,97,59
puma_3704800,NC,47181,911,710,194,5956,506,38991,966,717,191,0,30,484,149,0,30,105,81,218,110
puma_3704900,NC,40371,664,1036,210,11452,612,25281,844,1607,315,0,30,785,211,0,30,53,40,157,84
puma_3705001,NC,44618,696,13905,681,1780,291,27235,810,1252,268,14,22,139,74,7,12,118,100,168,75
puma_3705002,NC,36394,668,2764,304,3913,405,28323,788,750,165,0,30,330,123,0,30,53,47,261,109
puma_3705003,NC,38711,647,7452,460,1569,266,29005,711,383,111,0,30,97,72,0,30,25,38,180,73
puma_3705100,NC,40242,528,5025,377,6852,546,26194,756,979,236,0,30,895,180,10,15,55,46,232,97
puma_3705200,NC,46314,728,5598,365,6806,556,31471,903,1345,210,19,21,882,208,0,30,61,38,132,74
puma_3705300,NC,41205,759,7496,557,7646,484,22931,813,1873,284,0,30,1092,213,0,30,85,58,82,60
puma_3705400,NC,35934,567,22476,654,1668,232,11117,593,320,127,0,30,247,111,0,30,37,37,69,57
puma_3800100,ND,72741,726,33652,572,14378,405,20593,675,1845,207,624,116,427,81,11,13,790,143,421,113
puma_3800200,ND,51752,599,11583,455,11867,440,21483,624,5119,292,73,31,621,99,0,20,570,106,436,111
puma_3800300,ND,49991,499,31178,601,4981,294,10592,488,1412,127,221,83,194,55,0,20,987,194,426,124
puma_3800400,ND,43459,409,15420,481,5132,273,18337,591,2834,205,106,56,349,68,43,44,860,150,378,125
puma_3800500,ND,64724,523,25679,660,2230,303,33728,669,1742,191,20,17,105,47,0,20,689,200,531,131
puma_3900100,OH,49186,573,24225,673,9744,430,11597,562,1139,182,9,15,1859,216,0,27,405,117,208,72
puma_3900200,OH,42267,599,25403,647,7671,391,7223,495,398,116,35,28,962,147,0,27,441,119,134,72
puma_3900300,OH,59728,701,50080,782,1927,267,6848,554,287,94,13,20,316,101,0,27,213,99,44,40
