puma,state,pop_2010,h_units_2010,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals_2010,cdd65_normals_2010,acpen_res_2010,res_area_2010_m2,com_area_2010_m2,frac_hh_natgas,frac_hh_fok,frac_hh_othergas,frac_hh_coal,frac_hh_wood,frac_hh_solar,frac_hh_elec,frac_hh_other,frac_hh_none,frac_ff_sh_res_2010_fitting,frac_ff_dhw_res_2010_fitting,frac_ff_other_res_2010_fitting,frac_ff_sh_com_2010_fitting,frac_ff_dhw_com_2010_fitting,frac_ff_other_com_2010_fitting,frac_ff_sh_res_2010,frac_ff_dhw_res_2010,frac_ff_other_res_2010,frac_ff_sh_com_2010,frac_ff_dhw_com_2010,frac_ff_other_com_2010,frac_elec_sh_res_2010,frac_elec_dhw_res_2010,frac_elec_other_res_2010,frac_elec_sh_com_2010,frac_elec_dhw_com_2010,frac_elec_other_com_2010
puma_3200103,NV,136527,53750,7057320.364,1332400.258,403485.5206,5211.678884,626.5382012,0.795988541,8488844.004,2232582.871,0.704309365,0.015399286,0.048916572,0.000223178,0.031813017,0.000202889,0.19039117,0.006938809,0.001805713,0.768625223,0.768625223,0.768625223,0.807579938,0.807579938,0.807579938,0.768848401,0.768848401,0.768848401,0.807803116,0.807803116,0.807803116,0.19039117,0.19039117,0.19039117,0.19039117,0.19039117,0.19039117
puma_3200200,NV,158261,71742,9259868.056,1899573.506,449611.0444,5733.767011,554.3397742,0.690394894,11138161.71,3182943.899,0.724343459,0.013600066,0.092483741,0.001086688,0.052737301,0.003144809,0.103334157,0.008298345,0.000971433,0.830427266,0.830427266,0.830427266,0.894607722,0.894607722,0.894607722,0.831513954,0.831513954,0.831513954,0.89569441,0.89569441,0.89569441,0.103334157,0.103334157,0.103334157,0.103334157,0.103334157,0.103334157
puma_3200300,NV,169614,76888,9161170.65,1952924.843,293777.8082,5773.527315,893.7249519,0.708154846,11019444.28,3272339.92,0.284141861,0.01843318,0.192723253,0.000529331,0.103686636,0.000731723,0.373427575,0.022667829,0.003658613,0.495298294,0.495298294,0.495298294,0.622384481,0.622384481,0.622384481,0.495827625,0.495827625,0.495827625,0.622913812,0.622913812,0.622913812,0.373427575,0.373427575,0.373427575,0.373427575,0.373427575,0.373427575
puma_3200401,NV,121315,51975,7044283.564,639988.047,38835.51415,2090.255096,3231.41173,0.999932754,8473162.788,1072370.215,0.72123447,0.001382853,0.009767769,0,0.001734053,0.000878002,0.261929848,0.001646253,0.001426753,0.732385092,0.732385092,0.732385092,0.7366434,0.7366434,0.7366434,0.732385092,0.732385092,0.732385092,0.7366434,0.7366434,0.7366434,0.261929848,0.261929848,0.261929848,0.261929848,0.261929848,0.261929848
puma_3200402,NV,123818,47040,7116363.966,448439.0731,32215.52243,2083.08103,3241.333538,0.999939555,8559864.151,751408.8859,0.828200696,0.000219101,0.007765903,0,0.00075468,0,0.161550259,0.000925092,0.000584269,0.8361857,0.8361857,0.8361857,0.837865472,0.837865472,0.837865472,0.8361857,0.8361857,0.8361857,0.837865472,0.837865472,0.837865472,0.161550259,0.161550259,0.161550259,0.161550259,0.161550259,0.161550259
puma_3200403,NV,179432,61717,8275400.2,864616.8191,208532.9479,2012.093662,3355.425164,0.999980333,9954002.049,1448760.377,0.750695384,0.000281912,0.008588934,0.000657796,0.00045106,0,0.235772816,0,0.003552097,0.759566231,0.759566231,0.759566231,0.760017291,0.760017291,0.760017291,0.760224026,0.760224026,0.760224026,0.760675086,0.760675086,0.760675086,0.235772816,0.235772816,0.235772816,0.235772816,0.235772816,0.235772816
puma_3200404,NV,144395,55245,6618087.656,911822.1599,93929.24706,2027.245036,3382.41365,0.999975896,7960516.289,1527858.107,0.518974068,0.001223429,0.013501409,0,0.005330653,0.001092347,0.456448124,0.001267123,0.002162847,0.533698905,0.533698905,0.533698905,0.541389028,0.541389028,0.541389028,0.533698905,0.533698905,0.533698905,0.541389028,0.541389028,0.541389028,0.456448124,0.456448124,0.456448124,0.456448124,0.456448124,0.456448124
puma_3200405,NV,132169,50110,5000491.205,2099522.118,103996.7765,2013.812997,3352.215739,0.999980088,6014802.729,3517979.743,0.384348865,0.000143369,0.007550777,0,0.003632019,0,0.596033453,0.001194743,0.007096774,0.392043011,0.392043011,0.392043011,0.396869773,0.396869773,0.396869773,0.392043011,0.392043011,0.392043011,0.396869773,0.396869773,0.396869773,0.596033453,0.596033453,0.596033453,0.596033453,0.596033453,0.596033453
puma_3200406,NV,137087,55144,6293003.513,1799805.67,104216.0292,2039.274439,3310.689402,0.999976588,7569491.305,3015771.939,0.4423385,0,0.005575783,0,0.000291272,0,0.548278373,0.000374493,0.003141579,0.447914283,0.447914283,0.447914283,0.448580048,0.448580048,0.448580048,0.447914283,0.447914283,0.447914283,0.448580048,0.448580048,0.448580048,0.548278373,0.548278373,0.548278373,0.548278373,0.548278373,0.548278373
puma_3200407,NV,145519,67815,9215989.845,1062489.613,67307.50908,2372.636872,3053.389028,0.959268797,11085383.13,1780317.961,0.749454203,0.000688543,0.008631982,0,0.001545024,0.000503812,0.235297081,0.00219998,0.001679374,0.758774729,0.758774729,0.758774729,0.763023545,0.763023545,0.763023545,0.758774729,0.758774729,0.758774729,0.763023545,0.763023545,0.763023545,0.235297081,0.235297081,0.235297081,0.235297081,0.235297081,0.235297081
puma_3200408,NV,191845,87203,11270923.26,876291.7599,55968.60037,2381.972269,3070.444213,0.999597782,13557144.13,1468323.022,0.750410093,0.000866863,0.008148514,0,0.000253391,0.000680154,0.238347359,0.000306736,0.00098689,0.75942547,0.75942547,0.75942547,0.760665751,0.760665751,0.760665751,0.75942547,0.75942547,0.75942547,0.760665751,0.760665751,0.760665751,0.238347359,0.238347359,0.238347359,0.238347359,0.238347359,0.238347359
puma_3200409,NV,151025,90802,8214119.263,5058307.802,374999.1291,1954.018818,3564.547393,0.999990781,9880290.742,8475749.902,0.308974604,0.00047856,0.005072741,0,0.001355921,0.000143568,0.677896886,0.001100689,0.004977029,0.314525906,0.314525906,0.314525906,0.317126085,0.317126085,0.317126085,0.314525906,0.314525906,0.314525906,0.317126085,0.317126085,0.317126085,0.677896886,0.677896886,0.677896886,0.677896886,0.677896886,0.677896886
puma_3200410,NV,147400,59800,6825661.651,608761.4756,38681.57426,1973.589532,3480.407938,0.999986891,8210195.086,1020046.668,0.576134122,0.00061144,0.008126233,0,0.001163708,0,0.411558185,0.001005917,0.001400394,0.584871795,0.584871795,0.584871795,0.58704142,0.58704142,0.58704142,0.584871795,0.584871795,0.584871795,0.58704142,0.58704142,0.58704142,0.411558185,0.411558185,0.411558185,0.411558185,0.411558185,0.411558185
puma_3200411,NV,199084,88904,12227683.7,1366960.844,173735.1883,2052.217371,3436.260634,0.999981669,14707976.13,2290492.926,0.749280786,6.36E-05,0.007217597,0,0.000967438,8.91E-05,0.240001018,0.000827414,0.001552993,0.756562031,0.756562031,0.756562031,0.758445989,0.758445989,0.758445989,0.756562031,0.756562031,0.756562031,0.758445989,0.758445989,0.758445989,0.240001018,0.240001018,0.240001018,0.240001018,0.240001018,0.240001018
puma_3200412,NV,138218,61305,8425560.473,1255653.8,89289.57696,2205.246111,3216.273799,0.999922371,10134621.19,2103985.757,0.71363943,0.002877098,0.014941069,0,0.003095361,0,0.26137942,0.001170681,0.00289694,0.731457598,0.731457598,0.731457598,0.73572364,0.73572364,0.73572364,0.731457598,0.731457598,0.731457598,0.73572364,0.73572364,0.73572364,0.26137942,0.26137942,0.26137942,0.26137942,0.26137942,0.26137942
puma_3200413,NV,139962,63283,8146785.63,1123016.03,148537.0035,2210.471564,3271.243666,0.999969666,9799298.994,1881736.616,0.728488058,0.00039155,0.008036097,0,0.001025488,0,0.260063767,0.000410195,0.001584845,0.736915705,0.736915705,0.736915705,0.738351388,0.738351388,0.738351388,0.736915705,0.736915705,0.736915705,0.738351388,0.738351388,0.738351388,0.260063767,0.260063767,0.260063767,0.260063767,0.260063767,0.260063767
puma_3300100,NH,122173,72441,8518481.227,2635617.726,451044.7235,8403.517839,264.177265,0.446828652,12473490.37,3664837.239,0.021748788,0.598021002,0.133622779,0.002140549,0.147172859,0.000383683,0.059026656,0.012277868,0.025605816,0.753392569,0.753392569,0.753392569,0.913226979,0.913226979,0.913226979,0.755533118,0.755533118,0.755533118,0.915367528,0.915367528,0.915367528,0.059026656,0.059026656,0.059026656,0.059026656,0.059026656,0.059026656
puma_3300200,NH,122786,82510,10106743.38,2285226,389293.6511,7602.701033,387.8115176,0.600420883,14799159.95,3177616.11,0.065728522,0.578340924,0.170617774,0.000973179,0.109910857,0.000369808,0.057651135,0.010257309,0.006150492,0.81468722,0.81468722,0.81468722,0.935225194,0.935225194,0.935225194,0.815660399,0.815660399,0.815660399,0.936198373,0.936198373,0.936198373,0.057651135,0.057651135,0.057651135,0.057651135,0.057651135,0.057651135
puma_3300300,NH,148575,64712,7811427.902,2120893.526,420815.1895,7044.240633,416.8636177,0.64306565,11438162.29,2949111.132,0.143627734,0.567225345,0.120317344,0.001453616,0.058529922,0.000963239,0.087794883,0.008283858,0.01180406,0.831170423,0.831170423,0.831170423,0.898947442,0.898947442,0.898947442,0.832624039,0.832624039,0.832624039,0.900401058,0.900401058,0.900401058,0.087794883,0.087794883,0.087794883,0.087794883,0.087794883,0.087794883
puma_3300400,NH,112324,48876,6059832.423,2338508.775,362433.4339,7281.712243,423.9151205,0.650975073,8873326.049,3251706.027,0.254099288,0.41472351,0.138550266,0.001040371,0.080538279,0.000407102,0.097116363,0.010856044,0.002668778,0.807373063,0.807373063,0.807373063,0.899174488,0.899174488,0.899174488,0.808413434,0.808413434,0.808413434,0.900214859,0.900214859,0.900214859,0.097116363,0.097116363,0.097116363,0.097116363,0.097116363,0.097116363
puma_3300500,NH,120859,57114,6888109.812,2084096.778,535681.8131,7513.752331,388.6478293,0.605665918,10086160.8,2897945.103,0.022790428,0.624258637,0.132014433,0.002260379,0.142611256,0.000974659,0.053129277,0.018871055,0.003089876,0.779063498,0.779063498,0.779063498,0.941520468,0.941520468,0.941520468,0.781323877,0.781323877,0.781323877,0.943780847,0.943780847,0.943780847,0.053129277,0.053129277,0.053129277,0.053129277,0.053129277,0.053129277
puma_3300600,NH,106067,43467,5870264.258,1582244.768,628548.1519,7009.51245,446.223406,0.66929648,8595744.092,2200117.829,0.128078086,0.471411584,0.223926076,0.001659813,0.097433484,0.001312986,0.057622752,0.015879701,0.002675519,0.823415746,0.823415746,0.823415746,0.938041916,0.938041916,0.938041916,0.825075559,0.825075559,0.825075559,0.939701729,0.939701729,0.939701729,0.057622752,0.057622752,0.057622752,0.057622752,0.057622752,0.057622752
puma_3300700,NH,151697,57541,7666351.182,2352673.513,442526.4462,6744.07898,527.8404253,0.730711797,11225728.52,3271402.152,0.105440866,0.578621892,0.169593541,0.00117442,0.05255528,0.000293605,0.074337095,0.015432608,0.002550693,0.853656299,0.853656299,0.853656299,0.921937792,0.921937792,0.921937792,0.854830718,0.854830718,0.854830718,0.923112212,0.923112212,0.923112212,0.074337095,0.074337095,0.074337095,0.074337095,0.074337095,0.074337095
puma_3300800,NH,109565,49288,5484876.732,2199619.38,431339.9903,6550.231415,606.9555424,0.794193854,8031426.643,3058579.754,0.497808743,0.343252051,0.032115968,0.000651759,0.009012249,0,0.099921339,0.009911226,0.007326666,0.873176761,0.873176761,0.873176761,0.892100236,0.892100236,0.892100236,0.87382852,0.87382852,0.87382852,0.892751995,0.892751995,0.892751995,0.099921339,0.099921339,0.099921339,0.099921339,0.099921339,0.099921339
puma_3300900,NH,132129,53890,6595953.305,2107341.301,718460.7343,6772.893112,519.4184093,0.735335647,9658360.196,2930266.708,0.576483301,0.21259332,0.0921611,0.000589391,0.019646365,0.000294695,0.084204322,0.009155206,0.004872299,0.881237721,0.881237721,0.881237721,0.910333988,0.910333988,0.910333988,0.881827112,0.881827112,0.881827112,0.910923379,0.910923379,0.910923379,0.084204322,0.084204322,0.084204322,0.084204322,0.084204322,0.084204322
puma_3301000,NH,190295,84915,10877402.56,4137576.618,779436.7174,6735.901458,502.4287974,0.716867809,15927625.18,5753317.228,0.190755696,0.538388812,0.135946425,0.001011096,0.02970258,0.00023636,0.092219815,0.010583678,0.001155538,0.865090933,0.865090933,0.865090933,0.905613551,0.905613551,0.905613551,0.866102029,0.866102029,0.866102029,0.906624647,0.906624647,0.906624647,0.092219815,0.092219815,0.092219815,0.092219815,0.092219815,0.092219815
puma_3400101,NJ,112887,62119,7081146.211,3034163.394,70165.20676,4578.062053,1030.043265,0.943500384,10197923.45,4548120.568,0.727509748,0.055974712,0.017512286,0,0.005237535,0.000530675,0.181883205,0.004037747,0.007314091,0.800996747,0.800996747,0.800996747,0.810802704,0.810802704,0.810802704,0.800996747,0.800996747,0.800996747,0.810802704,0.810802704,0.810802704,0.181883205,0.181883205,0.181883205,0.181883205,0.181883205,0.181883205
puma_3400102,NJ,150867,58972,7519051.446,2399811.22,381328.6115,4930.355194,1046.69776,0.946189385,10828573.33,3597245.55,0.653448178,0.160770492,0.041332906,0.000282715,0.017075975,0.000753906,0.119494129,0.003731836,0.003109863,0.855551577,0.855551577,0.855551577,0.877113293,0.877113293,0.877113293,0.855834291,0.855834291,0.855834291,0.877396008,0.877396008,0.877396008,0.119494129,0.119494129,0.119494129,0.119494129,0.119494129,0.119494129
puma_3400301,NJ,109737,43445,4965402.842,2812566.228,436961.4632,4981,1113,0.95655983,7150932.426,4215953.015,0.722011729,0.103940922,0.009074016,0.000120665,0.000868789,0,0.159736467,0.001254917,0.002992495,0.835026667,0.835026667,0.835026667,0.837150373,0.837150373,0.837150373,0.835147332,0.835147332,0.835147332,0.837271038,0.837271038,0.837271038,0.159736467,0.159736467,0.159736467,0.159736467,0.159736467,0.159736467
puma_3400302,NJ,115629,48173,5748275.539,2936436.364,1007827.598,4961.807176,1134.896038,0.959228129,8278387.727,4401630.66,0.815493083,0.097574495,0.015519688,0,0,0,0.064717098,0.003369989,0.003325647,0.928587265,0.928587265,0.928587265,0.931957254,0.931957254,0.931957254,0.928587265,0.928587265,0.928587265,0.931957254,0.931957254,0.931957254,0.064717098,0.064717098,0.064717098,0.064717098,0.064717098,0.064717098
puma_3400303,NJ,136607,60014,6209519.937,2145624.595,298312.1256,4817.230069,1107.328314,0.955769602,8942649.545,3216227.368,0.72792888,0.087721151,0.013097439,0,0,0,0.16435173,0.002869466,0.004031335,0.828747469,0.828747469,0.828747469,0.831616935,0.831616935,0.831616935,0.828747469,0.828747469,0.828747469,0.831616935,0.831616935,0.831616935,0.16435173,0.16435173,0.16435173,0.16435173,0.16435173,0.16435173
puma_3400304,NJ,120142,47051,5798374.062,1750659.218,709899.2503,5038.096902,1092.99598,0.95278402,8350537.191,2624186.032,0.827472651,0.097394835,0.010736438,0.000203,0.001082666,0,0.059050412,0.001691666,0.002368332,0.935603925,0.935603925,0.935603925,0.938378256,0.938378256,0.938378256,0.935806925,0.935806925,0.935806925,0.938581256,0.938581256,0.938581256,0.059050412,0.059050412,0.059050412,0.059050412,0.059050412,0.059050412
puma_3400305,NJ,102654,37048,5621814.762,2198301.087,405742.1372,6904.421055,529.8972373,0.560681409,8096265.047,3295187.862,0.899681484,0.04222454,0.005862953,0,0.001352989,0,0.048031119,0.001183866,0.001663049,0.947768977,0.947768977,0.947768977,0.950305832,0.950305832,0.950305832,0.947768977,0.947768977,0.947768977,0.950305832,0.950305832,0.950305832,0.048031119,0.048031119,0.048031119,0.048031119,0.048031119,0.048031119
puma_3400306,NJ,103661,38193,5758197.23,2438355.295,572591.7226,5740.237968,764.5754527,0.870998118,8292676.466,3655021.97,0.900249856,0.051975509,0.006095385,0,0.001455204,0,0.038604102,0.00049422,0.001125724,0.958320749,0.958320749,0.958320749,0.960270174,0.960270174,0.960270174,0.958320749,0.958320749,0.958320749,0.960270174,0.960270174,0.960270174,0.038604102,0.038604102,0.038604102,0.038604102,0.038604102,0.038604102
puma_3400307,NJ,113351,41219,5741672.066,2260164.577,257700.0255,4981,1113,0.95655983,8268877.725,3387919.391,0.858806368,0.077010136,0.011845779,0,0.001257514,0,0.046930409,0.002414426,0.001735369,0.947662282,0.947662282,0.947662282,0.951334222,0.951334222,0.951334222,0.947662282,0.947662282,0.947662282,0.951334222,0.951334222,0.951334222,0.046930409,0.046930409,0.046930409,0.046930409,0.046930409,0.046930409
puma_3400308,NJ,103335,37245,5760070.516,1824696.628,182853.4347,6520.259989,613.7231722,0.66499131,8295374.281,2735165.904,0.869639355,0.070196379,0.006337568,0,0.001023105,0.000142098,0.049933214,0.001762014,0.000966266,0.946173303,0.946173303,0.946173303,0.94910052,0.94910052,0.94910052,0.946173303,0.946173303,0.946173303,0.94910052,0.94910052,0.94910052,0.049933214,0.049933214,0.049933214,0.049933214,0.049933214,0.049933214
puma_3400400,NJ,146199,47946,5030002.938,2146131.201,618654.5386,5549,914,0.91899807,7243966.352,3216986.756,0.888213852,0.044361402,0.009284945,0,0,0.000320961,0.053508792,0.002407208,0.001902841,0.941860199,0.941860199,0.941860199,0.944588367,0.944588367,0.944588367,0.941860199,0.941860199,0.941860199,0.944588367,0.944588367,0.944588367,0.053508792,0.053508792,0.053508792,0.053508792,0.053508792,0.053508792
puma_3400501,NJ,137558,46022,5026877.186,2169281.156,675532.9401,5175.921473,1044.70885,0.9436697,7239464.796,3251687.85,0.850638649,0.073089777,0.013230783,0,0.000160234,0,0.05498329,0.002884219,0.005013048,0.936959209,0.936959209,0.936959209,0.940003663,0.940003663,0.940003663,0.936959209,0.936959209,0.936959209,0.940003663,0.940003663,0.940003663,0.05498329,0.05498329,0.05498329,0.05498329,0.05498329,0.05498329
puma_3400502,NJ,109217,41609,5366210.309,2488245.253,705269.7994,5547.127599,911.0576559,0.918184797,7728155.907,3729805.532,0.853123197,0.065269838,0.010305764,0,0.000944039,0,0.067551267,0.000839146,0.001966749,0.928698799,0.928698799,0.928698799,0.930481985,0.930481985,0.930481985,0.928698799,0.928698799,0.928698799,0.930481985,0.930481985,0.930481985,0.067551267,0.067551267,0.067551267,0.067551267,0.067551267,0.067551267
puma_3400503,NJ,108252,40389,5856202.032,1529462.094,261163.2648,5746.666297,785.2682722,0.874976649,8433818.23,2292618.131,0.726341943,0.16234369,0.030415552,0,0.007371812,0.000245727,0.068503249,0.003412876,0.00136515,0.919101185,0.919101185,0.919101185,0.930131601,0.930131601,0.930131601,0.919101185,0.919101185,0.919101185,0.930131601,0.930131601,0.930131601,0.068503249,0.068503249,0.068503249,0.068503249,0.068503249,0.068503249
puma_3400601,NJ,133314,62394,5865710.557,2165685.719,152667.3801,4800.596937,1133.144546,0.958919145,8447511.946,3246298.397,0.676691453,0.063829787,0.010914378,0.000165648,0,0.000404918,0.239104027,0.003349775,0.005540013,0.751435618,0.751435618,0.751435618,0.755190311,0.755190311,0.755190311,0.751601266,0.751601266,0.751601266,0.75535596,0.75535596,0.75535596,0.239104027,0.239104027,0.239104027,0.239104027,0.239104027,0.239104027
puma_3400602,NJ,108122,43760,4531580.984,1300692.554,143120.1059,4903.983093,1193.398309,0.96636571,6526163.22,1949699.403,0.73046582,0.128494943,0.01161317,0.000258645,0,0.000129323,0.120425213,0.005405685,0.003207201,0.870573934,0.870573934,0.870573934,0.876108941,0.876108941,0.876108941,0.870832579,0.870832579,0.870832579,0.876367587,0.876367587,0.876367587,0.120425213,0.120425213,0.120425213,0.120425213,0.120425213,0.120425213
puma_3400701,NJ,137921,55615,5558438.265,2804379.335,610372.8866,4793.206423,1106.927777,0.955706482,8004993.289,4203681.106,0.705662106,0.088745494,0.020314274,0.000537731,0.00019916,0,0.176813846,0.002987393,0.004739997,0.814721874,0.814721874,0.814721874,0.817908426,0.817908426,0.817908426,0.815259604,0.815259604,0.815259604,0.818446157,0.818446157,0.818446157,0.176813846,0.176813846,0.176813846,0.176813846,0.176813846,0.176813846
