"puma","state","hh_total","moe_total","hh_utilgas","moe_utilgas","hh_othergas","moe_othergas","hh_elec","moe_elec","hh_fok","moe_fok","hh_coal","moe_coal","hh_wood","moe_wood","hh_solar","moe_solar","hh_other","moe_other","hh_none","moe_none"
"puma_0606101","CA","51939","643","35603","731","783","162","14606","693","19","22","0","29","316","143","270","99","77","55","265","101"
"puma_0606102","CA","45154","729","31156","731","1781","252","10687","533","14","23","0","29","641","227","604","138","98","55","173","79"
"puma_0606103","CA","45762","747","21147","664","9694","574","9037","524","208","94","0","29","4565","388","363","128","608","143","140","88"
"puma_0606501","CA","63359","1404","25718","915","872","173","33748","1257","48","39","0","29","99","51","195","75","154","90","2525","356"
"puma_0606502","CA","59187","938","37739","848","2553","306","16136","651","106","83","2","3","742","191","561","123","208","105","1140","267"
"puma_0606503","CA","42786","741","33033","770","2138","277","6464","505","22","22","11","17","94","49","606","149","181","98","237","90"
"puma_0606504","CA","41050","718","32103","828","1171","251","6656","455","0","29","0","29","99","54","607","161","117","76","297","111"
"puma_0606505","CA","61877","998","42525","910","2641","335","14380","838","82","76","11","18","422","128","823","174","197","99","796","215"
"puma_0606506","CA","52180","886","39323","870","2389","338","8818","628","98","96","20","33","356","125","465","120","262","133","449","125"
"puma_0606507","CA","51148","833","41191","1034","1182","209","7272","513","42","67","4","7","419","120","310","115","233","125","495","160"
"puma_0606508","CA","48179","710","39935","711","459","104","6787","387","8","17","19","24","144","75","214","128","62","51","551","138"
"puma_0606509","CA","32307","638","22836","732","2156","332","5802","543","54","65","0","29","262","109","149","72","155","87","893","230"
"puma_0606510","CA","44309","797","33232","819","483","138","9507","543","0","29","6","10","65","45","95","54","85","67","836","195"
"puma_0606511","CA","48700","850","35559","873","389","108","11141","708","0","29","5","8","163","58","61","41","9","14","1373","256"
"puma_0606512","CA","30665","400","25262","545","361","113","4115","438","12","27","0","29","152","90","284","96","114","115","365","123"
"puma_0606513","CA","44807","572","36450","858","392","97","6936","491","15","18","0","29","84","57","130","62","38","38","762","200"
"puma_0606514","CA","39668","639","29225","892","459","111","7758","616","0","29","0","29","128","86","362","116","30","44","1706","309"
"puma_0606515","CA","64671","1179","40080","1124","2834","384","19178","1038","112","67","0","29","408","133","657","147","215","111","1187","288"
"puma_0606701","CA","42645","675","23804","798","610","160","17368","741","7","11","4","7","322","128","157","77","69","55","304","108"
"puma_0606702","CA","43137","652","26486","817","545","109","15412","718","5","10","14","24","177","82","208","79","58","49","232","79"
"puma_0606703","CA","46088","560","30728","720","520","156","14357","590","25","28","0","29","133","65","78","51","51","39","196","98"
"puma_0606704","CA","49297","505","27579","867","438","119","20462","834","75","70","11","11","186","88","42","31","44","68","460","154"
"puma_0606705","CA","41292","448","24920","747","581","147","15421","697","0","29","9","13","48","41","113","69","44","39","156","64"
"puma_0606706","CA","36684","424","25300","680","678","143","10146","623","12","13","0","29","264","98","127","52","14","15","143","64"
"puma_0606707","CA","57389","670","33921","821","708","168","21890","783","38","37","4","6","117","79","91","59","88","49","532","137"
"puma_0606708","CA","47823","581","30020","752","832","178","16294","707","61","38","0","29","121","54","118","60","37","49","340","107"
"puma_0606709","CA","49113","570","27551","775","713","178","20069","763","8","14","0","29","113","66","146","83","75","60","438","152"
"puma_0606710","CA","50203","732","35635","854","968","147","12887","786","17","27","16","24","161","73","278","105","24","23","217","86"
"puma_0606711","CA","36946","459","19044","560","3681","360","12812","578","130","68","0","29","642","176","213","80","362","132","62","44"
"puma_0606712","CA","42408","464","29820","701","378","100","11473","601","26","42","16","26","208","85","243","107","104","61","140","65"
"puma_0607101","CA","51878","949","29949","984","5713","542","11563","773","132","110","0","29","3043","328","316","113","637","210","525","181"
"puma_0607102","CA","45002","1005","38198","1061","635","184","5071","620","0","29","25","40","457","149","191","128","34","28","391","187"
"puma_0607103","CA","53247","775","46730","966","1409","345","3517","427","7","11","0","29","1096","253","217","96","24","37","247","106"
"puma_0607104","CA","38893","922","23560","744","6633","522","3327","403","94","59","0","29","4335","393","281","142","434","149","229","113"
"puma_0607105","CA","49118","850","39128","921","726","152","7933","642","111","125","21","31","226","101","173","106","152","108","648","213"
"puma_0607106","CA","33415","742","21372","728","301","104","10732","702","17","27","0","29","150","109","88","56","93","71","662","153"
"puma_0607107","CA","31761","576","22132","790","447","143","7863","692","19","25","0","29","114","77","144","86","29","41","1013","260"
"puma_0607108","CA","46770","884","31389","925","431","130","11875","778","66","57","0","29","239","131","121","60","37","28","2612","333"
"puma_0607109","CA","29013","634","20205","605","323","121","7453","509","6","9","0","29","137","89","47","49","45","74","797","176"
"puma_0607110","CA","28859","497","21086","620","251","76","6454","443","17","24","0","29","194","76","90","65","20","32","747","183"
"puma_0607111","CA","56664","934","41857","1187","751","195","13074","733","37","35","0","29","149","89","359","213","99","80","338","110"
"puma_0607112","CA","40380","554","29000","706","337","90","9936","566","0","29","0","29","51","41","147","68","74","65","835","191"
"puma_0607113","CA","51086","719","36336","950","710","161","12612","820","18","20","6","9","104","70","130","64","23","21","1147","201"
"puma_0607114","CA","48331","845","36914","734","728","199","9673","620","40","43","0","29","104","66","305","110","28","29","539","142"
"puma_0607115","CA","31624","556","25676","761","265","106","4702","526","28","35","0","29","86","52","190","111","0","29","677","205"
"puma_0607301","CA","62328","880","41108","1068","868","167","17478","888","29","30","14","22","226","100","473","169","144","116","1988","456"
"puma_0607302","CA","40580","670","11857","628","12978","632","10875","627","43","46","18","30","2631","325","870","223","817","167","491","150"
"puma_0607303","CA","34592","772","21275","609","1948","226","9999","670","35","27","0","29","326","105","407","104","51","37","551","143"
"puma_0607304","CA","47675","720","33831","888","454","139","11784","694","0","29","0","29","94","59","491","158","41","44","980","233"
"puma_0607305","CA","42335","747","27569","796","938","184","12399","765","35","42","0","29","255","98","570","150","26","42","543","160"
"puma_0607306","CA","43461","628","25917","591","1680","237","13328","677","24","26","9","14","505","144","760","165","173","109","1065","172"
"puma_0607307","CA","37263","629","14185","581","7410","439","11767","622","63","59","0","29","1449","251","872","176","718","246","799","222"
"puma_0607308","CA","47628","474","31915","797","787","151","12946","674","0","29","11","17","133","63","915","196","34","29","887","236"
"puma_0607309","CA","64138","697","39203","1114","1924","261","18143","905","201","100","0","29","210","91","814","256","151","90","3492","409"
"puma_0607310","CA","71899","1066","40361","1039","587","160","23780","851","54","66","11","17","210","89","666","155","93","55","6137","626"
"puma_0607311","CA","41088","545","28311","711","546","142","9490","712","28","27","0","29","59","42","553","128","0","29","2101","466"
"puma_0607312","CA","41506","621","17875","756","728","146","19007","880","12","20","0","29","22","21","208","83","58","46","3596","465"
"puma_0607313","CA","60150","923","34355","914","724","158","21957","788","31","41","4","7","456","146","759","172","59","45","1805","314"
"puma_0607314","CA","60429","656","34546","755","592","172","22052","791","72","67","0","29","288","121","926","179","43","30","1910","287"
"puma_0607315","CA","64737","744","33981","985","775","173","23218","905","31","35","0","29","160","69","809","183","44","45","5719","665"
"puma_0607316","CA","81692","905","37987","973","635","177","37016","1058","93","69","11","16","242","97","351","113","122","79","5235","486"
"puma_0607317","CA","58810","628","31505","834","725","155","21400","919","162","87","0","29","174","113","374","108","49","45","4421","484"
"puma_0607318","CA","44010","489","30735","611","354","95","10220","598","24","26","0","29","195","105","327","89","30","31","2125","270"
"puma_0607319","CA","42879","596","24713","684","1805","224","12758","643","34","37","0","29","814","183","894","180","160","86","1701","243"
"puma_0607320","CA","45155","744","32210","1089","558","199","10984","909","25","30","0","29","130","94","734","198","14","23","500","153"
"puma_0607321","CA","52942","856","34633","873","622","133","15065","641","14","17","16","25","143","62","140","65","61","44","2248","284"
"puma_0607322","CA","39989","581","24559","709","637","166","12479","602","15","24","0","29","111","75","137","57","11","16","2040","324"
"puma_0607501","CA","64411","706","37509","1095","926","202","22277","833","65","42","0","29","144","78","204","89","576","137","2710","341"
"puma_0607502","CA","58833","697","30547","918","949","197","21613","966","206","93","25","29","20","31","93","57","1455","219","3925","420"
"puma_0607503","CA","70381","1038","31722","1307","747","288","30082","1270","69","49","50","53","16","25","154","104","1241","278","6300","575"
"puma_0607504","CA","52903","586","35125","852","624","153","13757","753","96","49","0","29","48","69","341","135","520","144","2392","344"
"puma_0607505","CA","43324","458","31139","659","660","160","9205","599","26","30","12","18","68","49","54","46","161","79","1999","367"
"puma_0607506","CA","39349","502","28867","631","536","144","8252","464","62","64","0","29","52","48","92","46","65","35","1423","250"
"puma_0607507","CA","33153","486","24560","568","493","110","6965","421","8","13","0","29","22","24","65","39","17","19","1023","192"
"puma_0607701","CA","59949","727","37990","1021","510","137","20053","844","106","106","0","29","320","124","558","192","40","44","372","118"
"puma_0607702","CA","46591","696","34353","889","340","96","10666","754","54","63","0","29","330","121","236","111","46","38","566","141"
"puma_0607703","CA","66091","896","47961","924","1554","244","14501","824","35","47","16","25","361","94","1173","206","103","50","387","121"
"puma_0607704","CA","55936","807","35294","861","5228","409","12972","741","99","59","0","29","1269","274","352","114","292","88","430","112"
"puma_0607901","CA","66445","845","49348","912","1858","271","12509","779","10","15","4","9","912","184","420","141","61","60","1323","259"
